iter	Logloss
222	0.1569351965
223	0.156237098
224	0.1554217697
225	0.1546252378
226	0.153990937
227	0.1533296276
228	0.1523550105
229	0.151687851
230	0.1509522782
231	0.1500610818
232	0.1491574956
233	0.1484485814
234	0.1478998986
235	0.1472027486
236	0.1465392012
237	0.1457464035
238	0.1450658208
239	0.144559896
240	0.1438619805
241	0.1430703306
242	0.1423482968
243	0.1416436204
244	0.1409885357
245	0.1403393964
246	0.139567927
247	0.1389674849
248	0.1383530595
249	0.1377508081
250	0.1371379626
251	0.136467857
252	0.1357750137
253	0.1350461731
254	0.1345295503
255	0.1339873803
256	0.1332746934
257	0.1325388318
258	0.1320487932
259	0.1313261941
260	0.1307741236
261	0.1300726323
262	0.1293538305
263	0.1288090709
264	0.1283015763
265	0.1275660208
266	0.1269828898
267	0.1263046309
268	0.1257744899
269	0.1251521603
270	0.1244964034
271	0.1239350497
272	0.1234699952
273	0.1230620885
274	0.1226137446
275	0.1221228849
276	0.1216129815
277	0.1212200122
278	0.1206033957
279	0.1200697388
280	0.1197114064
281	0.119049323
282	0.1185029499
283	0.1180507644
284	0.1175575788
285	0.1172116223
286	0.1164734576
287	0.1160667038
288	0.1155389766
289	0.1150969664
290	0.1146665241
291	0.1142116623
292	0.1136253361
293	0.1131797581
294	0.1126115322
295	0.1122702332
296	0.1118345182
297	0.1114331294
298	0.1111191506
299	0.1106237598
300	0.1102158665
301	0.1097135477
302	0.1093452895
303	0.108978075
304	0.108512082
305	0.1080268028
306	0.1075289697
307	0.1070660134
308	0.1067028146
309	0.1061921825
310	0.1056594306
311	0.1052334018
312	0.1046330263
313	0.1043087709
314	0.1039042546
315	0.1034096099
316	0.1028607211
317	0.1025400912
318	0.1021024616
319	0.1016669648
320	0.1013364187
321	0.1008474161
322	0.1004234793
323	0.1000820689
324	0.09964048023
325	0.09921511406
326	0.09876813575
327	0.09838649029
328	0.09797137892
329	0.09764652801
330	0.09733446439
331	0.09698163568
332	0.0966750736
333	0.09629578937
334	0.09593312841
335	0.09564940415
336	0.09524380545
337	0.09482229763
338	0.0944758357
339	0.09416126981
340	0.09372446962
341	0.09330135948
342	0.09282807341
343	0.0923749589
344	0.0920856402
345	0.09173961201
346	0.09138916692
347	0.09105350546
348	0.09060139779
349	0.09028121955
350	0.08992633405
351	0.08952933074
352	0.0892726127
353	0.08890770019
354	0.08840440752
355	0.08798821935
356	0.08763420134
357	0.08734836881
358	0.08705579339
359	0.08675050288
360	0.0864661641
361	0.08616955403
362	0.0859391152
363	0.08556206461
364	0.08524456718
365	0.08496256166
366	0.08453275508
367	0.08429992311
368	0.08401201029
369	0.08379088545
370	0.08343675215
371	0.08314493061
372	0.08286175705
373	0.08262073938
374	0.08232363121
375	0.08201084562
376	0.08172702174
377	0.08143406351
378	0.08121743952
379	0.08084902349
380	0.08047488933
381	0.08031567385
382	0.08008528427
383	0.07979475444
384	0.07940919466
385	0.07913784298
386	0.07886941052
387	0.07850095252
388	0.07824718169
389	0.07794744756
390	0.07774067373
391	0.07741468501
392	0.07713919514
393	0.07681679614
394	0.07656940272
395	0.0763184487
396	0.07597639751
397	0.07572073556
398	0.07552243846
399	0.07522888139
400	0.07497331682
401	0.07468293083
402	0.07443462067
403	0.07420011082
404	0.07400786485
405	0.07372349864
406	0.07344838599
407	0.07317788388
408	0.07287635602
409	0.07258126322
410	0.07234940506
411	0.07212490207
412	0.0718369428
413	0.07162338131
414	0.07141509974
415	0.07118742455
416	0.07092762441
417	0.07071914919
418	0.07050053055
419	0.07022501829
420	0.07000718878
421	0.06981219484
422	0.06949891395
423	0.06929339042
424	0.06904140437
425	0.06877748955
426	0.06853104533
427	0.06826326209
428	0.06802518491
429	0.06774894173
430	0.06753979714
431	0.06728545041
432	0.06698473407
433	0.06677735132
434	0.06656314622
435	0.06640549445
436	0.06616285933
437	0.0659191239
438	0.06566209301
439	0.06538307387
440	0.06514649772
441	0.06495021654
442	0.06472900888
443	0.0645493823
444	0.06433174644
445	0.06411631119
446	0.06386856182
447	0.06368172672
448	0.06349916749
449	0.06329226046
450	0.0631183537
451	0.06294704379
452	0.06276098216
453	0.06248346293
454	0.06232026485
455	0.06218769069
456	0.06197637012
457	0.06175103658
458	0.06146012785
459	0.06129377996
460	0.06112791563
461	0.06095451928
462	0.06080209705
463	0.06063515592
464	0.06045536256
465	0.06026020968
466	0.06000225197
467	0.05987962311
468	0.05971986363
469	0.05956533369
470	0.05933996993
471	0.05915089504
472	0.05896741907
473	0.05880134206
474	0.05862491903
475	0.05846476443
476	0.05832109765
477	0.05804930271
478	0.05787176481
479	0.05771414215
480	0.0575188695
481	0.05737495422
482	0.05720609678
483	0.05704979717
484	0.05683983883
485	0.05665978468
486	0.05648538092
487	0.05632032475
488	0.05611079512
489	0.05589714632
490	0.05573201851
491	0.05561615268
492	0.05549853061
493	0.05532640247
494	0.05512813223
495	0.05498014258
496	0.0548347397
497	0.05468046945
498	0.05451522299
499	0.05435170254
500	0.05423382414
501	0.05404669242
502	0.05386579093
503	0.05368788477
504	0.05345012325
505	0.05328869596
506	0.0531763717
507	0.05298711213
508	0.05285129861
509	0.05271196589
510	0.05258049428
511	0.05238505037
512	0.05219075713
513	0.05208599176
514	0.05192505362
515	0.05174570912
516	0.05155117523
517	0.0514228232
518	0.05128812118
519	0.05114177471
520	0.05100181853
521	0.05083328569
522	0.05071307124
523	0.05055490234
524	0.05042070514
525	0.05026290674
526	0.05010148505
527	0.04993403574
528	0.04977538216
529	0.04962105594
530	0.04946377692
531	0.04926562981
532	0.04914508403
533	0.04896116593
534	0.04881006115
535	0.04863314114
536	0.04849606277
537	0.04842153401
538	0.04831455571
539	0.04813154762
540	0.04801425352
541	0.0478379469
542	0.04771145521
543	0.04757899746
544	0.0473995399
545	0.04726511884
546	0.04705886774
547	0.04690158647
548	0.04677676035
549	0.0466624392
550	0.04650904427
551	0.04634873632
552	0.04618681652
553	0.04605284207
554	0.04590247942
555	0.04576038419
556	0.04562557247
557	0.04549856701
558	0.04540900221
559	0.04530582182
560	0.04518401567
561	0.0450175301
562	0.04486038315
563	0.04470389102
564	0.04456306735
565	0.04444098808
566	0.04425887882
567	0.04414376519
568	0.04404003184
569	0.04396136714
570	0.04383567465
571	0.04371254209
572	0.04359634605
573	0.04349670836
574	0.04339262577
575	0.04329315933
576	0.04315556383
577	0.04308027952
578	0.04297463211
579	0.0428575865
580	0.04273262046
581	0.04262540822
582	0.04254176247
583	0.0424446735
584	0.04231555249
585	0.04217473778
586	0.04208186199
587	0.04200026911
588	0.04186251354
589	0.04173756653
590	0.04163769601
591	0.04156264117
592	0.04145455472
593	0.0413685774
594	0.04128422312
595	0.04117557924
596	0.04105645726
597	0.04096908748
598	0.04084066046
599	0.04075359962
600	0.04064440839
601	0.04056146671
602	0.0404447222
603	0.04034593743
604	0.04026698954
605	0.04015602192
606	0.04001020266
607	0.03991283833
608	0.03977566146
609	0.03967653866
610	0.03960332176
611	0.03952763226
612	0.03939609684
613	0.03931258206
614	0.03919938473
615	0.03912256805
616	0.03900113352
617	0.03888588892
618	0.03880419865
619	0.03871050687
620	0.03862689806
621	0.03853061166
622	0.03842622797
623	0.03833919736
624	0.0382286036
625	0.03812464526
626	0.03804631077
627	0.0379348831
628	0.03784802934
629	0.03778302614
630	0.03768735536
631	0.03760010983
632	0.03751851359
633	0.03741321989
634	0.03731851287
635	0.03722592027
636	0.03714132869
637	0.03704279913
638	0.03696338671
639	0.03686661452
640	0.03678993776
641	0.03670898178
642	0.03665743076
643	0.03653336579
644	0.03646596721
645	0.03638640144
646	0.03627938956
647	0.03620701329
648	0.03611364499
649	0.03597651961
650	0.03588358113
651	0.03579821049
652	0.03568735033
653	0.03562048343
654	0.03554727886
655	0.03544039681
656	0.03533988044
657	0.03526466105
658	0.03517982546
659	0.03509288998
660	0.03500362405
661	0.03492883561
662	0.03483236228
663	0.03474865945
664	0.03463878654
665	0.03455138766
666	0.03446753036
667	0.03438885335
668	0.0343091029
669	0.03419599735
670	0.03412351362
671	0.03404623242
672	0.03397193201
673	0.03392062165
674	0.03384342104
675	0.03374842187
676	0.03367470911
677	0.0335937688
678	0.03350582369
679	0.03343356383
680	0.0333542835
681	0.0332636766
682	0.03321332663
683	0.03316668725
684	0.03309839208
685	0.03304310248
686	0.03295042033
687	0.03288542945
688	0.03282678519
689	0.0327381875
690	0.03264826564
691	0.03259427894
692	0.03254038179
693	0.03245191843
694	0.03236299166
695	0.03231167234
696	0.03225494327
697	0.03217103672
698	0.0321109071
699	0.03205340121
700	0.03198833421
701	0.03192442236
702	0.03186113174
703	0.03179829669
704	0.03172460408
705	0.03165424598
706	0.03155691523
707	0.0314844718
708	0.03141116312
709	0.03134414064
710	0.03125577913
711	0.03117462167
712	0.03111168924
713	0.03102206512
714	0.03097202297
715	0.03091421038
716	0.03085064216
717	0.03078228543
718	0.03072437994
719	0.03066464993
720	0.03058521065
721	0.03049747933
722	0.03041766171
723	0.03029958743
724	0.03025015083
725	0.0301752236
726	0.03010387152
727	0.03004530226
728	0.02998001475
729	0.02991225126
730	0.02985852089
731	0.02979376394
732	0.02973272431
733	0.02966756552
734	0.02960563601
735	0.02954836854
736	0.02950430812
737	0.02943730802
738	0.02937593035
739	0.02932411404
740	0.02925753034
741	0.02920406413
742	0.02913703381
743	0.02909088918
744	0.02902606955
745	0.02896532542
746	0.02889380656
747	0.02880808893
748	0.02875945937
749	0.02868100623
750	0.02862678671
751	0.02857264555
752	0.02849614676
753	0.02843149951
754	0.02837120983
755	0.02830038944
756	0.0282383077
757	0.0281699644
758	0.02811316817
759	0.0280574174
760	0.02799549461
761	0.02792027187
762	0.02783150292
763	0.0277811675
764	0.0277292706
765	0.02766474536
766	0.02761190374
767	0.02756296637
768	0.02751524348
769	0.02746333315
770	0.02738716233
771	0.02732991277
772	0.02728355882
773	0.02721876606
774	0.02716198214
775	0.02709315752
776	0.02702680104
777	0.02696000019
778	0.02690894615
779	0.02684992804
780	0.02674813338
781	0.02667696151
782	0.02661924519
783	0.02656101285
784	0.02651497232
785	0.0264705996
786	0.02641773448
787	0.02637010001
788	0.0263233543
789	0.02627269763
790	0.02621757145
791	0.02619884272
792	0.02613910487
793	0.02609049546
794	0.02604058539
795	0.02599225358
796	0.0259411391
797	0.02588107664
798	0.02583625507
799	0.02578816168
800	0.02573598383
801	0.02566191064
802	0.02561844347
803	0.02557464049
804	0.02552889882
805	0.02546853639
806	0.02543059537
807	0.02536959603
808	0.02529751863
809	0.02522895594
810	0.02515829561
811	0.02511871029
812	0.02507713815
813	0.02503190802
814	0.02496816519
815	0.02491437661
816	0.0248691767
817	0.02479923051
818	0.02473770285
819	0.02467539165
820	0.02459569604
821	0.02456684739
822	0.02450368886
823	0.02444199217
824	0.02439094709
825	0.02434896303
826	0.02428959345
827	0.02424799445
828	0.02420696742
829	0.02417373881
830	0.02413284051
831	0.02409024753
832	0.02402973287
833	0.02396770822
834	0.02389680836
835	0.02382970752
836	0.02377947731
837	0.02371928725
838	0.02366395288
839	0.02362572083
840	0.02355880693
841	0.02349536296
842	0.02345351994
843	0.0234068481
844	0.02335848719
845	0.02331798849
846	0.02327980346
847	0.02323286858
848	0.02317655814
849	0.02314107295
850	0.02309754533
851	0.02305486393
852	0.022983654
853	0.02293020571
854	0.02287788011
855	0.02284588948
856	0.02280461732
857	0.02276696398
858	0.02269662938
859	0.02263979733
860	0.0225936762
861	0.0225603782
862	0.02252049961
863	0.02247353003
864	0.02244571117
865	0.02239940984
866	0.02236331573
867	0.02231246429
868	0.0222688404
869	0.02223795345
870	0.02219503922
871	0.02215618483
872	0.02211621558
873	0.02207651049
874	0.02204054958
875	0.02198939144
876	0.02195748141
877	0.02191190876
878	0.02187495276
879	0.0218243834
880	0.02179179393
881	0.02174343749
882	0.02170177245
883	0.02166125696
884	0.02161417657
885	0.02156936507
886	0.02152563597
887	0.02147782353
888	0.0214371379
889	0.02140329589
890	0.02135703933
891	0.02130139266
892	0.02126009811
893	0.02121911138
894	0.0211759621
895	0.0211383289
896	0.02110211838
897	0.02104728099
898	0.02099370956
899	0.02093926394
900	0.02087727623
901	0.0208213486
902	0.02076260249
903	0.02071648472
904	0.02067551479
905	0.02062623825
906	0.02059341037
907	0.02054672958
908	0.02052133968
909	0.02047327539
910	0.02043366544
911	0.02039861791
912	0.02035656222
913	0.02032142514
914	0.02028476129
915	0.02024056318
916	0.0202065488
917	0.02017610062
918	0.02013371024
919	0.02009565394
920	0.02006776008
921	0.02001107243
922	0.01996520204
923	0.01992447276
924	0.01989271719
925	0.0198630962
926	0.01981509571
927	0.01978595044
928	0.01975105178
929	0.01970751968
930	0.01966941413
931	0.01963053623
932	0.01959142103
933	0.01956214032
934	0.01950972069
935	0.0194669587
936	0.01941547259
937	0.01937426088
938	0.01934117331
939	0.01930595004
940	0.01927311656
941	0.01924015099
942	0.01920670747
943	0.01917483773
944	0.01913835633
945	0.01909202589
946	0.01905777197
947	0.01901874408
948	0.01898685531
949	0.018936671
950	0.01890071569
951	0.01886860642
952	0.01883591397
953	0.01880175743
954	0.01874355867
955	0.01870616949
956	0.01866691997
957	0.01861880979
958	0.01857376994
959	0.0185335063
960	0.01850728474
961	0.01846201431
962	0.01843429507
963	0.01839914008
964	0.01836327096
965	0.01832308904
966	0.0182933091
967	0.01826519809
968	0.01823443762
969	0.01818598716
970	0.01815709821
971	0.0181156089
972	0.01807213725
973	0.01805277609
974	0.01801731441
975	0.01798880716
976	0.0179454508
977	0.01790846793
978	0.01787481845
979	0.01784782343
980	0.017821303
981	0.01778865084
982	0.0177496084
983	0.01772501547
984	0.01769088803
985	0.01763939746
986	0.01759500683
987	0.01754976214
988	0.01752000124
989	0.01748695956
990	0.01744971925
991	0.01742456888
992	0.01738394818
993	0.01734476694
994	0.01731911847
995	0.01728177966
996	0.01725408841
997	0.01721474934
998	0.01718246545
999	0.01714633888
