iter	Logloss
729	0.1407370238
730	0.1404473535
731	0.1401799547
732	0.1399802339
733	0.1397955664
734	0.1395936423
735	0.1394130526
736	0.1392001612
737	0.1390107336
738	0.1387673
739	0.1385449952
740	0.1383381712
741	0.138152772
742	0.1379754297
743	0.1377632042
744	0.1374870415
745	0.1373116888
746	0.137127679
747	0.1369163497
748	0.1367408489
749	0.1364944639
750	0.1363271845
751	0.1361753118
752	0.1359958402
753	0.1357853166
754	0.1355683721
755	0.1353404358
756	0.1351618849
757	0.135015611
758	0.1348285346
759	0.1346824498
760	0.134486182
761	0.1343213608
762	0.134169817
763	0.1339572298
764	0.1336909574
765	0.1334480828
766	0.1333028777
767	0.1331227155
768	0.1329311749
769	0.132767628
770	0.1325792937
771	0.1323926284
772	0.1322132719
773	0.131957383
774	0.1317758807
775	0.1315098384
776	0.1313349954
777	0.1311633587
778	0.1310132125
779	0.1307890333
780	0.1306365769
781	0.1303822748
782	0.1301891886
783	0.1299382078
784	0.1297949429
785	0.1295847893
786	0.1293870252
787	0.1292251472
788	0.1290162761
789	0.1288236585
790	0.1285367505
791	0.1283740175
792	0.1280667124
793	0.1278888933
794	0.1277421014
795	0.1275908371
796	0.1274453689
797	0.1272668427
798	0.1270740032
799	0.1269487677
800	0.1268069497
801	0.1266321643
802	0.1264599685
803	0.1262723495
804	0.1260669396
805	0.1259237651
806	0.1257638931
807	0.1255791434
808	0.1254031247
809	0.1252079997
810	0.1250678342
811	0.12487876
812	0.1246692477
813	0.1244936647
814	0.1242154631
815	0.1239960605
816	0.1238133332
817	0.1236308361
818	0.123501531
819	0.1233489267
820	0.12318695
821	0.1230114246
822	0.1228264858
823	0.1226127148
824	0.1225032642
825	0.1223590456
826	0.1222230977
827	0.1220244128
828	0.1217802804
829	0.1216222089
830	0.1214786645
831	0.1213188171
832	0.1211057367
833	0.1209137193
834	0.1206929519
835	0.1205378401
836	0.1203989078
837	0.1202699152
838	0.1200985991
839	0.1199354303
840	0.1198232421
841	0.1196545486
842	0.1194949561
843	0.1193311132
844	0.1191796763
845	0.1190658931
846	0.1188956622
847	0.1187417261
848	0.1185613665
849	0.1184130619
850	0.1182465553
851	0.118093581
852	0.1178483881
853	0.1176947972
854	0.1175433521
855	0.1174050939
856	0.1172600779
857	0.1170100508
858	0.1169000165
859	0.116738492
860	0.1165234056
861	0.1164057501
862	0.1162523155
863	0.1161134325
864	0.1159755444
865	0.1157796465
866	0.115627667
867	0.1155015765
868	0.1153546531
869	0.1151947729
870	0.1149767103
871	0.1147849313
872	0.1145930701
873	0.1144588569
874	0.1142838248
875	0.1141342377
876	0.1140208655
877	0.11390358
878	0.1137912027
879	0.1136170338
880	0.113484432
881	0.1133735591
882	0.1132322673
883	0.1131130251
884	0.1129499222
885	0.1127945884
886	0.1126960393
887	0.112545778
888	0.1123998494
889	0.1122275221
890	0.1121148816
891	0.111984294
892	0.1118768084
893	0.1117071694
894	0.1116102482
895	0.1114544375
896	0.1113108109
897	0.1111761373
898	0.1110500878
899	0.1109403988
900	0.1107976026
901	0.1106721615
902	0.1105292912
903	0.1103832146
904	0.1102078783
905	0.110085364
906	0.1099189725
907	0.1097638689
908	0.1095748277
909	0.1094378767
910	0.1092688873
911	0.1091188562
912	0.1089729852
913	0.1088396187
914	0.1086960825
915	0.1085462817
916	0.1084453566
917	0.1082955476
918	0.1081939895
919	0.1080701022
920	0.1079214935
921	0.1077808758
922	0.1076665993
923	0.1075102461
924	0.1073777182
925	0.1072465469
926	0.1070824081
927	0.1069760734
928	0.1068503199
929	0.1067013987
930	0.1065878293
931	0.1064463237
932	0.1062799569
933	0.1061593993
934	0.1060482716
935	0.1058759607
936	0.1057174206
937	0.1056102473
938	0.1054614166
939	0.1052932246
940	0.1050846906
941	0.1049789807
942	0.1048516405
943	0.1047191702
944	0.1045702408
945	0.104414833
946	0.1043080133
947	0.1041575218
948	0.1039592069
949	0.1038230288
950	0.1037298811
951	0.1035581786
952	0.1034201342
953	0.1032814568
954	0.1031943519
955	0.1030405965
956	0.1029200636
957	0.1028145511
958	0.1027054622
959	0.102590191
960	0.1024781589
961	0.1023185335
962	0.1021862359
963	0.1020839708
964	0.1019653534
965	0.1018531322
966	0.1016987028
967	0.1015844427
968	0.1014687275
969	0.1013601155
970	0.1012750001
971	0.1011724883
972	0.1010454112
973	0.1009208087
974	0.1007812352
975	0.1006435197
976	0.1005181609
977	0.100410741
978	0.10029667
979	0.1001649396
980	0.1000510166
981	0.09996943638
982	0.09983664546
983	0.09973621368
984	0.09961456266
985	0.09950500521
986	0.09937267468
987	0.09921508
988	0.09905817591
989	0.09894720439
990	0.0988379758
991	0.09870761016
992	0.09856453435
993	0.09848737717
994	0.09835525217
995	0.09822563467
996	0.09808389072
997	0.09794186724
998	0.09785884002
999	0.09773720544
