iter	Logloss
221	0.5218276978
222	0.5211878419
223	0.5203424692
224	0.5196355581
225	0.5190019608
226	0.5185039043
227	0.5178701282
228	0.5170328617
229	0.5165374279
230	0.5159772635
231	0.5152781606
232	0.5147179365
233	0.5142267346
234	0.5137360096
235	0.513179183
236	0.5126226544
237	0.5120675564
238	0.5113420486
239	0.5108543038
240	0.51030159
241	0.5098158121
242	0.5090296268
243	0.5085452795
244	0.507927537
245	0.5074473619
246	0.506829977
247	0.5060167313
248	0.5054025054
249	0.5048585534
250	0.5043820143
251	0.5034819841
252	0.5028425455
253	0.5023014545
254	0.5017616749
255	0.5012205839
256	0.5006830692
257	0.5002088547
258	0.4997370541
259	0.4991387725
260	0.4983735979
261	0.4978384376
262	0.4971391559
263	0.4966087937
264	0.4961419702
265	0.4956741929
266	0.4952099919
267	0.4947448373
268	0.4942814708
269	0.4936869144
270	0.4932255447
271	0.492698729
272	0.4921723008
273	0.4914875031
274	0.4909635484
275	0.490503788
276	0.4899809659
277	0.489395082
278	0.4888138771
279	0.488291949
280	0.4877767563
281	0.4871303439
282	0.486549139
283	0.4860960841
284	0.4852069318
285	0.4847556651
286	0.4843061268
287	0.4837923348
288	0.483184576
289	0.4827376008
290	0.482288301
291	0.4817153811
292	0.4811419547
293	0.4805701971
294	0.4800000191
295	0.4795546234
296	0.4789894521
297	0.4785446525
298	0.4779474735
299	0.4775072336
300	0.4770641327
301	0.4765630364
302	0.4758131504
303	0.4753101766
304	0.47489658
305	0.474334538
306	0.4738990366
307	0.4733401239
308	0.4727804363
309	0.4721310139
310	0.4714202285
311	0.4709274769
312	0.4701664746
313	0.4697360992
314	0.4691804051
315	0.4683339
316	0.4677808285
317	0.4670288563
318	0.4664778709
319	0.4659944177
320	0.4654457867
321	0.4649026692
322	0.4644788206
323	0.4638439417
324	0.4631198645
325	0.4625786841
326	0.4619783461
327	0.4614976943
328	0.4610773921
329	0.4606001973
330	0.4599732757
331	0.4594948292
332	0.4589596093
333	0.4584268332
334	0.4577462077
335	0.4573301673
336	0.4567950964
337	0.4562667012
338	0.4557369351
339	0.4552660286
340	0.4547384977
341	0.4543253779
342	0.4538003504
343	0.4533307552
344	0.4528656602
345	0.4524566531
346	0.451990068
347	0.4513189793
348	0.4509130716
349	0.4503912926
350	0.4499303699
351	0.4494646788
352	0.4490047991
353	0.4485421777
354	0.4478819072
355	0.4474778175
356	0.4470196366
357	0.4466187954
358	0.4461501539
359	0.4454441667
360	0.4448711276
361	0.444472909
362	0.4439616203
363	0.4433060586
364	0.4427945018
365	0.4423447847
366	0.4418369532
367	0.4413279295
368	0.440833509
369	0.4401540756
370	0.4396484792
371	0.439060688
372	0.4385584593
373	0.43786484
374	0.4374744296
375	0.4370856285
376	0.4365863204
377	0.4360565841
378	0.435614109
379	0.4352297485
380	0.4346503019
381	0.434096843
382	0.433601886
383	0.4327313006
384	0.431966126
385	0.4315308332
386	0.4310939312
387	0.4304380119
388	0.4300045371
389	0.4295172095
390	0.4290829301
391	0.4285971522
392	0.4282165766
393	0.4273596406
394	0.4268753529
395	0.4265002608
396	0.4259311855
397	0.4253111482
398	0.4246664345
399	0.4241873622
400	0.4237616062
401	0.4231173992
402	0.4227461219
403	0.4223770201
404	0.4219536483
405	0.421584487
406	0.421215117
407	0.4207391143
408	0.4203718007
409	0.4199510217
410	0.419583559
411	0.4191639423
412	0.4186123013
413	0.4181421399
414	0.4177222848
415	0.4172537923
416	0.4167592525
417	0.416210115
418	0.415848732
419	0.4154856205
420	0.4148605168
421	0.4142651856
422	0.4139472246
423	0.4135357141
424	0.4130464792
425	0.4125856757
426	0.4121792912
427	0.4115877151
428	0.4111794531
429	0.4107227325
430	0.410238713
431	0.4096522927
432	0.409142971
433	0.4087030292
434	0.4083513618
435	0.40789783
436	0.4075485766
437	0.4069637656
438	0.4065646529
439	0.4060865939
440	0.4056877792
441	0.4052369297
442	0.4048911929
443	0.4044418335
444	0.4039939642
445	0.4033734202
446	0.4029790461
447	0.4025067687
448	0.4021111727
449	0.4015401602
450	0.4011476934
451	0.400534153
452	0.4000923038
453	0.3997501135
454	0.399410069
455	0.3990206718
456	0.3986817002
457	0.3983412087
458	0.398003161
459	0.3976628482
460	0.3971773982
461	0.3967165053
462	0.3963313401
463	0.3958465755
464	0.3954632282
465	0.3950767815
466	0.3947418928
467	0.3942844868
468	0.3936848342
469	0.3931053579
470	0.3927731514
471	0.3923950493
472	0.3918930888
473	0.3914656639
474	0.3911355436
475	0.3908061683
476	0.3904296458
477	0.39010185
478	0.389678061
479	0.389302671
480	0.3887120485
481	0.3883865178
482	0.3879662752
483	0.387639612
484	0.387219578
485	0.3867991865
486	0.3864748776
487	0.3860069513
488	0.3856845498
489	0.3851907253
490	0.3848691881
491	0.3844057918
492	0.383916378
493	0.3835009038
494	0.3831808269
495	0.3826956153
496	0.3822829127
497	0.38196522
498	0.381406486
499	0.3810408711
500	0.3806780577
501	0.3801943064
502	0.3798330426
503	0.3795171678
504	0.3790159822
505	0.3786081672
506	0.3782941401
507	0.3777438402
508	0.3772916198
509	0.3767443597
510	0.3763157725
511	0.3758657575
512	0.3752319515
513	0.3748291135
514	0.3743559122
515	0.3740482926
516	0.3737387657
517	0.3732941151
518	0.3728716075
519	0.3725200593
520	0.3721701503
521	0.3717273772
522	0.371333003
523	0.3708920777
524	0.3705446124
525	0.3702395558
526	0.3697751462
527	0.3693807423
528	0.3690341711
529	0.3687317371
530	0.368182838
531	0.3678813577
532	0.3674888015
533	0.3671002388
534	0.3667562008
535	0.3662994206
536	0.3658870757
537	0.3654564321
538	0.3649338782
539	0.3645919263
540	0.3642063141
541	0.3636692464
542	0.3633723855
543	0.3630331755
544	0.3625624776
545	0.3621357679
546	0.3617532849
547	0.3614167273
548	0.3609682918
549	0.3606765568
550	0.3602978885
551	0.3599198163
552	0.3596286774
553	0.3592508435
554	0.3589607179
555	0.3586268425
556	0.358291924
557	0.3579167128
558	0.3574066162
559	0.3570321798
560	0.3566592336
561	0.3563287556
562	0.3559544086
563	0.355625093
564	0.3552529216
565	0.3548569381
566	0.3543373942
567	0.3540531993
568	0.3534693718
569	0.353058666
570	0.3525419235
571	0.3522167206
572	0.3518089652
573	0.3513790071
574	0.3509498239
575	0.3506274223
576	0.350222528
577	0.3498581052
578	0.3495792747
579	0.3490892649
580	0.3487051427
581	0.3483840823
582	0.3479814231
583	0.347432971
584	0.3471165895
585	0.346839875
586	0.3465244174
587	0.3462077081
588	0.345892638
589	0.3455358148
590	0.3452215195
591	0.3448230028
592	0.3445499539
593	0.3442356586
594	0.343877852
595	0.3435258269
596	0.3431108892
597	0.3426321149
598	0.342322737
599	0.3419068456
600	0.3415952921
601	0.3411003947
602	0.3406243026
603	0.340316534
604	0.3400503993
605	0.3397437036
606	0.3394765556
607	0.3390659988
608	0.3387593031
609	0.3384938836
610	0.3380070925
611	0.3377023935
612	0.3373998106
613	0.3370966315
614	0.3367534876
615	0.3364506364
616	0.3361881971
617	0.3357824087
618	0.3354411423
619	0.335138917
620	0.3347373605
621	0.3343775868
622	0.3338364959
623	0.3334979415
624	0.3331615329
625	0.3329021633
626	0.3325644135
627	0.3322674632
628	0.3320097923
629	0.3314978182
630	0.3312398791
631	0.330806762
632	0.3305108249
633	0.3302559555
634	0.3299241066
635	0.3295921981
636	0.3293377161
637	0.3289064765
638	0.3286155462
639	0.3283227086
640	0.3279934525
641	0.3277412653
642	0.3274486959
643	0.3271967769
644	0.3268674016
645	0.3266157508
646	0.3262873888
647	0.3259982169
648	0.3256491721
649	0.3253626227
650	0.325113833
651	0.3248631358
652	0.3245771229
653	0.3241934776
654	0.3239452243
655	0.3235864937
656	0.3233385086
657	0.3230546713
658	0.3227711618
659	0.3221834302
660	0.3219368756
661	0.3216917217
662	0.3214461803
663	0.3211265802
664	0.3208087385
665	0.3204914033
666	0.3202097118
667	0.3198922276
668	0.3196488023
669	0.3193693757
670	0.3190899491
671	0.3188101947
672	0.3185289502
673	0.3182508945
674	0.3178390265
675	0.3175972998
676	0.3172856569
677	0.3170098662
678	0.3167342544
679	0.3164594173
680	0.3162203431
681	0.3159447312
682	0.315520227
683	0.3151738048
684	0.314935267
685	0.3146260977
686	0.3143535256
687	0.314045459
688	0.3137739301
689	0.313467443
690	0.3131595254
691	0.3128520846
692	0.3125796318
693	0.3122165799
694	0.3118539453
695	0.3116201758
696	0.3113878071
697	0.3111196756
698	0.3107593358
699	0.3105275333
700	0.3102242351
701	0.3099238276
702	0.3096923232
703	0.3093553483
704	0.3090891838
705	0.3087670207
706	0.3084296584
707	0.3081654906
708	0.3078659177
709	0.3075307608
710	0.3073024154
711	0.3070039451
712	0.3066166043
713	0.3061944544
714	0.3059674501
715	0.3056154251
716	0.3053173125
717	0.3049655557
718	0.3046354055
719	0.304410398
720	0.3041855991
721	0.3039259017
722	0.3036677241
723	0.3033743799
724	0.3030836582
725	0.3027713895
726	0.3024442196
727	0.3021169603
728	0.3017919362
729	0.3015367985
730	0.3011958599
731	0.3009747863
732	0.3007214665
733	0.3004350364
734	0.3001280129
735	0.2998768091
736	0.2995371521
737	0.2991434932
738	0.2988021374
739	0.2985843122
740	0.2982487679
741	0.2980311513
742	0.2977802157
743	0.2973225117
744	0.2969200015
745	0.2966150045
746	0.2963653207
747	0.2960834205
748	0.2956981063
749	0.2953642011
750	0.2949765027
751	0.2947288752
752	0.2945162654
753	0.2943016291
754	0.2940556407
755	0.2937789261
756	0.2935024798
757	0.2931354642
758	0.2929219604
759	0.2927104831
760	0.2924997807
761	0.292288661
762	0.2920756042
763	0.2915650606
764	0.2913200259
765	0.2910133898
766	0.2907401323
767	0.2905289829
768	0.2902889848
769	0.2900795639
770	0.289870888
771	0.2894297242
772	0.2892213762
773	0.2887798846
774	0.2885417938
775	0.2883012295
776	0.2880949378
777	0.2878599167
778	0.2876546979
779	0.2873677015
780	0.2870443463
781	0.2868065238
782	0.2865048647
783	0.2862377763
784	0.2860344946
785	0.2858312726
786	0.2856287956
787	0.2853928804
788	0.2850942016
789	0.2847627401
790	0.2845299244
791	0.2842660546
792	0.2839701176
793	0.2836741805
794	0.2834731936
795	0.2831063271
796	0.282874763
797	0.2826433182
798	0.2823316455
799	0.2819240689
800	0.2817250192
801	0.28146559
802	0.2811206877
803	0.2808893621
804	0.2806615233
805	0.2804633975
806	0.2802642286
807	0.280069232
808	0.2798401415
809	0.2796148658
810	0.2793859839
811	0.279158175
812	0.2788514197
813	0.2786268592
814	0.2783682048
815	0.2780957818
816	0.2778701484
817	0.2775817513
818	0.277308166
819	0.2770848274
820	0.2768331766
821	0.2764822841
822	0.2762878239
823	0.2760638595
824	0.2757020593
825	0.2755104303
826	0.2751789093
827	0.2749866843
828	0.2747636437
829	0.2744360268
830	0.2742138505
831	0.2739641666
832	0.2737734914
833	0.2735230029
834	0.2733030319
835	0.2728999853
836	0.2727095783
837	0.2724609673
838	0.2722107768
839	0.271959126
840	0.2717695534
841	0.2714753151
842	0.2711335719
843	0.2708413005
844	0.2705475688
845	0.2702712715
846	0.2699299455
847	0.2696837783
848	0.2694425583
849	0.2692280412
850	0.2690429986
851	0.2688560486
852	0.2686120272
853	0.2684294283
854	0.2682477236
855	0.2680043578
856	0.2677890658
857	0.267519474
858	0.2672614455
859	0.2668119073
860	0.2666263282
861	0.2663555145
862	0.2661735415
863	0.2659660578
864	0.2657548785
865	0.2655139565
866	0.2653329372
867	0.2650791407
868	0.2647922039
869	0.2645094991
870	0.2643010318
871	0.2640953958
872	0.2639165521
873	0.2637344599
874	0.263453722
875	0.263274014
876	0.2630383968
877	0.2628297806
878	0.262594223
879	0.2623628378
880	0.2620376348
881	0.2617762089
882	0.2614119649
883	0.261207968
884	0.2609779835
885	0.2607991099
886	0.2604780197
887	0.2602754831
888	0.2599554658
889	0.2596226633
890	0.2594189346
891	0.2592467964
892	0.2590700686
893	0.2588006258
894	0.2584384084
895	0.2582657933
896	0.2578373253
897	0.2576365471
898	0.2573640347
899	0.2570355237
900	0.2567209303
901	0.2564658225
902	0.256167829
903	0.2559433579
904	0.255718708
905	0.2555192113
906	0.2552951872
907	0.2550701499
908	0.2548464537
909	0.2544808984
910	0.2543084919
911	0.2540434599
912	0.2538775206
913	0.2535835505
914	0.2533637881
915	0.253166914
916	0.2529969811
917	0.2528042793
918	0.2525281906
919	0.2523368001
920	0.2521681488
921	0.2519756258
922	0.2518079877
923	0.2515031993
924	0.2513379753
925	0.2510463297
926	0.2508521974
927	0.2506608367
928	0.2504963279
929	0.2503067851
930	0.2500740886
931	0.2499102652
932	0.2497438192
933	0.2495116293
934	0.249347657
935	0.2491577566
936	0.2489706278
937	0.2487543821
938	0.2484395206
939	0.2482796907
940	0.248065874
941	0.2479005158
942	0.247645542
943	0.2474031299
944	0.2472417653
945	0.2470552623
946	0.2468921095
947	0.2467051744
948	0.2465457022
949	0.2463312745
950	0.2461453974
951	0.2459064424
952	0.245649457
953	0.2454895824
954	0.2452829778
955	0.2450940758
956	0.244934693
957	0.2447755337
958	0.2446171343
959	0.2444336563
960	0.2442488521
961	0.2440908849
962	0.2439068556
963	0.2437465787
964	0.2435642034
965	0.2432220131
966	0.2429275513
967	0.2427473962
968	0.2424046248
969	0.2422469854
970	0.2420927584
971	0.2418449521
972	0.2415562272
973	0.2413249016
974	0.2411182374
975	0.2408277988
976	0.2406741977
977	0.2404695302
978	0.2402632236
979	0.2401105613
980	0.2399301231
981	0.2397239059
982	0.2395208627
983	0.2393441349
984	0.2391656339
985	0.2389624119
986	0.2386269867
987	0.2384251058
988	0.2382216454
989	0.2380214781
990	0.2378427386
991	0.2376015931
992	0.2374251187
993	0.237226218
994	0.2370488048
995	0.2368244678
996	0.2366484702
997	0.2364990413
998	0.2362352312
999	0.2360095084
