iter	Logloss
540	0.04649207115
541	0.04638584137
542	0.04626371384
543	0.04609709263
544	0.0459226799
545	0.04582579136
546	0.04572785378
547	0.04562588215
548	0.04552618027
549	0.04541230679
550	0.04525751114
551	0.04513591766
552	0.04500896454
553	0.04489635944
554	0.04478819847
555	0.04466655731
556	0.04453620434
557	0.04441892624
558	0.04423804283
559	0.04415485382
560	0.04401653767
561	0.0438779068
562	0.04372581482
563	0.04357081413
564	0.04349187851
565	0.04338563442
566	0.04323566437
567	0.04312562466
568	0.04302843094
569	0.04290858269
570	0.0427888298
571	0.04264842987
572	0.04252231598
573	0.04241785049
574	0.04226243019
575	0.0421732235
576	0.04208634377
577	0.04197628975
578	0.04186180115
579	0.04173519611
580	0.04162246227
581	0.04155015469
582	0.04140669823
583	0.0413048315
584	0.04118806839
585	0.04107086182
586	0.04097119331
587	0.04086621284
588	0.04076797962
589	0.04068150043
590	0.04057095528
591	0.0404600811
592	0.04036653042
593	0.04027131081
594	0.04013411999
595	0.04001224518
596	0.03989869356
597	0.03981799126
598	0.03973624229
599	0.03964150667
600	0.03956821918
601	0.03944310665
602	0.03931559086
603	0.03921506405
604	0.03913548708
605	0.03903501034
606	0.03891678333
607	0.03884072781
608	0.0387520504
609	0.03863825798
610	0.03855353355
611	0.03847543478
612	0.03837876558
613	0.03827230453
614	0.03818144321
615	0.03808053255
616	0.03801622391
617	0.03792729616
618	0.03781988621
619	0.03771805048
620	0.03762711287
621	0.0375582242
622	0.03747830391
623	0.03740994453
624	0.03732438803
625	0.0372467041
626	0.0371750927
627	0.03709170341
628	0.03701651573
629	0.0369414711
630	0.0368645668
631	0.03678909302
632	0.03670310736
633	0.03664066315
634	0.03654898405
635	0.03646357059
636	0.03636637211
637	0.03627295494
638	0.03617008686
639	0.0360945797
640	0.03598970175
641	0.03591653347
642	0.03585863113
643	0.03580080986
644	0.03571648121
645	0.03563745499
646	0.03557207584
647	0.03550696135
648	0.03541842699
649	0.03533779383
650	0.03526598215
651	0.03520475149
652	0.03514334679
653	0.03506309032
654	0.03497822285
655	0.03487624407
656	0.03479105234
657	0.03471585751
658	0.0346251297
659	0.03453384876
660	0.03445596218
661	0.03437305927
662	0.03430474997
663	0.034231987
664	0.03416144371
665	0.03407493114
666	0.03402389526
667	0.0339626956
668	0.03387710094
669	0.03380625248
670	0.0337182188
671	0.03364051104
672	0.03356171608
673	0.03348765373
674	0.03341111422
675	0.03333980083
676	0.0332732439
677	0.03319755316
678	0.03312324286
679	0.03303855419
680	0.03295719862
681	0.03288253784
682	0.03281387568
683	0.03276558876
684	0.03270817041
685	0.0326416111
686	0.03259383678
687	0.03253941059
688	0.03246906042
689	0.03240247726
690	0.03233123302
691	0.03227213383
692	0.03220541477
693	0.0321270752
694	0.03203857422
695	0.03197192192
696	0.03192100525
697	0.03184177637
698	0.03177060366
699	0.03163033724
700	0.03156149387
701	0.03148080826
702	0.0314006114
703	0.0313282752
704	0.03126330853
705	0.03120910645
706	0.0311502409
707	0.03108244181
708	0.03100440979
709	0.03092608213
710	0.03087580919
711	0.03080973148
712	0.03076786041
713	0.03069534302
714	0.03061909914
715	0.03055031776
716	0.03047335625
717	0.03040773153
718	0.03035777092
719	0.03030370951
720	0.03023353338
721	0.0301222229
722	0.03006721258
723	0.03000364065
724	0.02991802216
725	0.02983384848
726	0.0297769022
727	0.02969581127
728	0.02962943792
729	0.02956693411
730	0.02950010061
731	0.02942952871
732	0.02937963963
733	0.0293414259
734	0.02928833961
735	0.02923238277
736	0.02916526794
737	0.02906424522
738	0.02900345087
739	0.02894779444
740	0.02889771461
741	0.02885523558
742	0.02879878283
743	0.02873531342
744	0.02869084358
745	0.02863547325
746	0.02858695507
747	0.02852551699
748	0.02845487118
749	0.02838636875
750	0.02832154989
751	0.02827337742
752	0.02820879459
753	0.02815235138
754	0.02808440208
755	0.02803261995
756	0.02797282696
757	0.02792010307
758	0.02786530972
759	0.02779438972
760	0.02775094986
761	0.02770319462
762	0.02765168667
763	0.0275744772
764	0.02752038717
765	0.02745446682
766	0.02735782623
767	0.02729677439
768	0.02725207329
769	0.02719340563
770	0.02714323282
771	0.02710137367
772	0.0270640564
773	0.02700679779
774	0.02694766521
775	0.02689285755
776	0.02685258865
777	0.02679231405
778	0.02675136328
779	0.02669724226
780	0.02665506363
781	0.02660473347
782	0.02656046629
783	0.0265053606
784	0.02645756006
785	0.02641484499
786	0.02638120174
787	0.02633158684
788	0.02625806093
789	0.02622172356
790	0.02618265629
791	0.02614059687
792	0.0260962081
793	0.02605024815
794	0.02599120378
795	0.0259355998
796	0.02589758873
797	0.02584811687
798	0.02580066204
799	0.02575644016
800	0.02571031094
801	0.02565926075
802	0.02561239719
803	0.0255610323
804	0.02551319838
805	0.02547577381
806	0.02542718649
807	0.02538027525
808	0.0253330183
809	0.02528717995
810	0.02521351337
811	0.02518363476
812	0.02510983229
813	0.02506995201
814	0.02501806021
815	0.02498431206
816	0.024954772
817	0.02491140842
818	0.02487276554
819	0.02483491898
820	0.02477594614
821	0.02473608494
822	0.02469682693
823	0.02465882778
824	0.02461859226
825	0.02456864834
826	0.02452715397
827	0.02449842215
828	0.02446401119
829	0.02441271782
830	0.02436794281
831	0.02432985306
832	0.0242723465
833	0.02422459841
834	0.02417342663
835	0.0240931654
836	0.02405554056
837	0.02401808977
838	0.02396620274
839	0.0239370656
840	0.02388993263
841	0.02385634899
842	0.0238117218
843	0.02378180504
844	0.02373258591
845	0.02369763851
846	0.02364347458
847	0.02359988213
848	0.02356752634
849	0.02352839947
850	0.02350075483
851	0.02344396591
852	0.02339275837
853	0.02334946871
854	0.02331856728
855	0.02327379465
856	0.02324341297
857	0.02320811033
858	0.02317097187
859	0.02314373255
860	0.02310740948
861	0.02306485176
862	0.02300041199
863	0.02296854496
864	0.02291957378
865	0.02285486698
866	0.02282103539
867	0.02277885437
868	0.02274273872
869	0.02269441605
870	0.02264969826
871	0.02261688948
872	0.02258116007
873	0.02253514051
874	0.02249828339
875	0.02246492147
876	0.02242958069
877	0.0223920536
878	0.02236013412
879	0.02232214451
880	0.02228827
881	0.02223389626
882	0.02220221996
883	0.02215607166
884	0.02211412191
885	0.02208755493
886	0.02205586672
887	0.02203005791
888	0.02199301243
889	0.02195819378
890	0.02191714287
891	0.02187837124
892	0.02184133291
893	0.02180329561
894	0.02176821232
895	0.02173021793
896	0.0216948843
897	0.02165576935
898	0.02161340237
899	0.02157729864
900	0.0215466547
901	0.02150853634
902	0.02147836924
903	0.02142979622
904	0.021396451
905	0.02135766506
906	0.02132105589
907	0.02129590034
908	0.02126739979
909	0.02124308109
910	0.02120389462
911	0.02116290569
912	0.02113461971
913	0.02107970238
914	0.02105555534
915	0.02102033615
916	0.02098278522
917	0.02093332529
918	0.02091023922
919	0.02087766647
920	0.0208462882
921	0.020814538
922	0.02078378439
923	0.02074260235
924	0.02071489096
925	0.02068222761
926	0.02065594196
927	0.02063044548
928	0.02059606075
929	0.02056724072
930	0.02053636551
931	0.02049935818
932	0.02046096802
933	0.02042350769
934	0.02037554264
935	0.02034909487
936	0.0202836895
937	0.02025725603
938	0.02023161411
939	0.02019223928
940	0.02016324043
941	0.0201377964
942	0.02010323524
943	0.0200631237
944	0.02003107071
945	0.02000526905
946	0.01996686101
947	0.01992863536
948	0.01989933252
949	0.01987549067
950	0.0198393178
951	0.01980975628
952	0.0197789979
953	0.0197429812
954	0.01970956564
955	0.01968016386
956	0.01965625882
957	0.01962286115
958	0.01959327936
959	0.01957042217
960	0.01954065561
961	0.01951769352
962	0.01949161291
963	0.01947127581
964	0.01943411112
965	0.01940356255
966	0.01937846661
967	0.01934969187
968	0.01932783365
969	0.01930267453
970	0.01927842736
971	0.01924881101
972	0.01922504187
973	0.01920153856
974	0.01916086197
975	0.01913248777
976	0.01909870982
977	0.0190710628
978	0.01904073
979	0.0190119195
980	0.01898395658
981	0.01895034552
982	0.01891553402
983	0.01889712453
984	0.01886020899
985	0.01883277178
986	0.01878944635
987	0.01872726798
988	0.01870540619
989	0.01867214441
990	0.01864613891
991	0.01862179518
992	0.01859836936
993	0.01856608987
994	0.01853837848
995	0.01851602077
996	0.01848581553
997	0.01846197963
998	0.01842179298
999	0.018372612
